id,name,producer,nation,local1,varieties1,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
163197,Les Criotte Menetou-Salon,  Donatien Bahuaud, France, Loire,Sauvignon blanc,White,Table,12~13,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,58.53,2015.0,750.0
163198,Sancerre Blanc N7,  Donatien Bahuaud, France, Loire,Sauvignon blanc,White,"Appetizer, Table",12~13,9~11,SWEET1,ACIDITY4,BODY4,TANNIN1,91.22,2014.0,750.0
163201,"Boccantino, Nero d'Avola", Boccantino, Italy, Sicilia,Nero d'Avola,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,22.8,2014.0,750.0
163202,"Alceno, Organic",  Bodegas Alceno, Spain, Jumilla,Monastrell,Red,Table,14,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,41.81,2015.0,750.0
163203,VH Piesporter Goldtropfchen Riesling Auslese,  Verinigte Hospitien, Germany,-- Mosel-Saar-Ruwer,Riesling,White,Dessert,7~8,8~10,SWEET4,ACIDITY3,BODY4,TANNIN1,91.22,2014.0,750.0
163204,Three Lions Cabernet Merlot,  Plantagenet Wines, Australia,  Western Australia,Cabernet Sauvignon,Red,Table,14~15,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,31.93,2015.0,750.0
163205,Three Lions Shiraz,  Plantagenet Wines, Australia,  Western Australia,Syrah & Shiraz,Red,Table,14~15,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,31.93,2015.0,750.0
163206,Three Lions Pinot Noir,  Plantagenet Wines, Australia,  Western Australia,Pinot Noir,Red,Table,14~15,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,38.01,2018.0,750.0
163207,Three Lions Sauvignon Blanc,  Plantagenet Wines, Australia,  Western Australia,Sauvignon blanc,White,"Appetizer, Table",12~13,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,31.93,2018.0,750.0
163208,Three Lions Chardonnay,  Plantagenet Wines, Australia,  Western Australia,Chardonnay,White,Table,13~14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,31.93,2017.0,750.0
163209,Gergenti Nero d'Avola & Sangiovese,   Cantina Sociale Paolini, Italy, Sicilia,Nero d'Avola,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,38.01,2016.0,750.0
163210,Gergenti Grillo & Pinot Grigio,   Cantina Sociale Paolini, Italy, Sicilia,Grillo,White,"Appetizer, Table",13~14,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,38.01,2016.0,750.0
163211,Jam Jar Sweet Moscato,  Jam Jar Wines,  the Republic of South Africa,  Western Cape,Moscato,White,"Appetizer, Dessert",13,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,27.36,2017.0,750.0
163212,Jam Jar Sweet Shiraz,  Jam Jar Wines,  the Republic of South Africa,  Western Cape,Syrah & Shiraz,Red,Table,13,14~15,SWEET4,ACIDITY2,BODY3,TANNIN2,27.36,2017.0,750.0
163213,Dom Perignon P2,  Moet & Chandon, France, Champagne,Champagne Blend,Sparkling,"Appetizer, Table",12.5,7~9,SWEET1,ACIDITY4,BODY4,TANNIN1,532.09,2002.0,750.0
163216,Experience Cabernet Sauvignon,  Experience Wines, U.S.A, California,Cabernet Sauvignon,Red,Table,14.2,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,106.42,2017.0,750.0
163220,Tresorat,   Baronia Del Montsant, Spain, Montsant,Garnacha Negra,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,41.05,2011.0,750.0
163221,Gran Tresorat,   Baronia Del Montsant, Spain, Montsant,Garnacha Negra,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,59.29,2010.0,750.0
163222,Cepa por Cepa, Nekeas, Spain, Navarra,Garnacha,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,30.41,2016.0,750.0
163223,Silencio de Miros,  Bodegas Penafiel, Spain,   Ribera del Duero,Tempranillo,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,152.03,2014.0,750.0
163224,Pago Heredad de Uruena TorAlto,    Pago Heredad De Urunea, Spain, Toro,Tempranillo,Red,Table,15~16,17~19,SWEET1,ACIDITY3,BODY4,TANNIN3,56.25,2012.0,750.0
163225,"Pago Heredad de Uruena, Forum",    Pago Heredad De Urunea, Spain, Toro,Tempranillo,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,48.65,2014.0,750.0
163226,"Rodriguez, Sanzo Nassos",  Javier Rodriguez, Spain, Catalunya,Garnacha,Red,Table,15~16,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,60.81,2015.0,750.0
163228,"Carmelo Rodero, Reserva",    Bodegas Carmelo Rodero, Spain,   Ribera del Duero,Tempranillo,Red,Table,15~16,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,121.62,2015.0,750.0
163229,"Carmelo Rodero, TSM",    Bodegas Carmelo Rodero, Spain,   Ribera del Duero,Tempranillo,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,212.84,2015.0,750.0
163230,"Gancedo, Xestal",  Bodegas Gancedo, Spain, Bierzo,Mencia,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,62.33,2011.0,750.0
163231,Gancedo Val De Paxarinas Caprocho,  Bodegas Gancedo, Spain, Bierzo,Godello,White,Table,13~14,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,50.17,2016.0,750.0
163234,Alto Sios,    Bodegas Costers del Sio, Spain,   Costers del Segre,Syrah & Shiraz,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,67.65,2014.0,750.0
163235,"Sios, Blanc de Noirs",    Bodegas Costers del Sio, Spain,   Costers del Segre,Pinot Noir,Sparkling,Appetizer,11~12,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,83.61,2014.0,750.0
163236,"Sios, Brut Rose Reserva",    Bodegas Costers del Sio, Spain,   Costers del Segre,Pinot Noir,Sparkling,"Appetizer, Table",11~12,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,76.01,2014.0,750.0
163237,"Franz-Haas, Pinot Grigio", Franz-Haas, Italy,   Trentino-Alto Adige,Pinot Grigio,White,Table,12~13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,69.93,2017.0,750.0
163238,"Franz-Haas, Gewrztraminer", Franz-Haas, Italy,   Trentino-Alto Adige,Gewurztraminer,White,Table,13~14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,91.22,2018.0,750.0
163239,"Franz-Haas, Pinot Nero Schweizer", Franz-Haas, Italy,   Trentino-Alto Adige,Pinot Nero,Red,Table,12~13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,197.63,2016.0,750.0
163241,"Franz-Haas, Merlot", Franz-Haas, Italy,   Trentino-Alto Adige,Merlot,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,136.82,2016.0,750.0
163242,"Franz-Haas, Istante", Franz-Haas, Italy,   Trentino-Alto Adige,Cabernet Sauvignon,Red,Table,12~13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,147.46,2016.0,750.0
163243,"Franz-Haas, Moscato Rosa", Franz-Haas, Italy,   Trentino-Alto Adige,Moscato Rosa,Red,Dessert,11.5,10~12,SWEET4,ACIDITY2,BODY3,TANNIN1,127.7,2015.0,500.0
163244,"Franz-Haas, Sofi Rosso", Franz-Haas, Italy,   Trentino-Alto Adige,Lagrein,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,45.61,2017.0,750.0
163245,"Franz-Haas, Sofi Bianco", Franz-Haas, Italy,   Trentino-Alto Adige,Muller Thurgau,White,Table,11~12,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,45.61,2018.0,750.0
163246,"Geografico, Bosco del Grillo Governo", Geografico, Italy, Toscana,Sangiovese,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,38.01,2018.0,750.0
163247,"Geografico, Vin Santo", Geografico, Italy, Toscana,Trebbiano,White,Dessert,17~18,7~9,SWEET5,ACIDITY3,BODY5,TANNIN1,74.49,2013.0,750.0
163249,"Accademia, Cuvee' Spumante Brut", Accademia, Italy, Veneto,Chardonnay,Sparkling,Appetizer,10~11,5~7,SWEET1,ACIDITY3,BODY2,TANNIN1,38.01,2018.0,750.0
163254,Bianchello del Metauro, Guerrieri, Italy, Marche,Biancame,White,Table,12,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,38.01,2018.0,750.0
163255,Colli Pesaresi Sangiovese, Guerrieri, Italy, Marche,Sangiovese,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,38.01,2018.0,750.0
163256,"Tessari, Grisela Soave Classico", Tessari, Italy, Veneto,Garganega,White,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,38.01,2018.0,750.0
163257,"Tessari, Avus", Tessari, Italy, Veneto,Garganega,White,Table,12~13,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,45.61,2017.0,750.0
163260,Le Petit Coudoulis Rouge,  Domaine Coudoulis, France, Rhone,Grenache,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,38.01,2017.0,750.0
163261,Le Petit Coudoulis Blanc,  Domaine Coudoulis, France, Rhone,Grenache Blanc,White,Table,14.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,38.01,2017.0,750.0
163262,Le Petit Coudoulis White Rose,  Domaine Coudoulis, France, Rhone,Grenache,Rose,Table,13,12~14,SWEET1,ACIDITY3,BODY3,TANNIN1,38.01,2017.0,750.0
163263,Chehalem Three Vinyard Pinot Noir, Chehalem, U.S.A, Oregon,Pinot Noir,Red,Table,12~13,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,121.62,2013.0,750.0
163264,Alpasion Malbec, Alpasion, Argentina, Mendoza,Malbec,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,45.61,2018.0,750.0
163265,Alpasion Grand Malbec, Alpasion, Argentina, Mendoza,Malbec,Red,Table,15~16,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,57.77,2016.0,750.0
163266,"Oddero, Barolo Bussia Reserva 'Vigna Mondoca'", Oddero, Italy, Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN5,319.25,2013.0,750.0
163267,"Oddero, Barolo 'Rocche di Castiglione'", Oddero, Italy, Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,304.05,2015.0,750.0
163269,"Oddero, Barolo", Oddero, Italy, Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,167.23,2015.0,750.0
163270,"Oddero, Barbaresco Gallina", Oddero, Italy, Piemonte,Nebbiolo,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,152.03,2015.0,750.0
163271,"Oddero, Langhe Nebbiolo", Oddero, Italy, Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,76.01,2016.0,750.0
163273,"Oddero, Moscato d'Asti", Oddero, Italy, Piemonte,Moscato,White,Dessert,5~6,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,60.81,2016.0,750.0
163282,"Casa Rojo, Musso Tempranillo",  Casa Rojo, Spain, Leon,Tempranillo,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,26.6,2018.0,750.0
163286,"Perseval-Farge, 199",- Perseval-Farge, France, Champagne,Pinot Meunier,Sparkling,Appetizer,12,7,SWEET1,ACIDITY4,BODY4,TANNIN1,91.22,2007.0,750.0
163287,Eisele Vineyard Sauvignon Blanc,  Eisele Vineyard, U.S.A, California,Sauvignon Blanc Musque,White,"Appetizer, Table",14.3,8~10,SWEET2,ACIDITY4,BODY3,TANNIN1,193.83,2016.0,750.0
163308,"Angus The Bul, Cabernet Sauvignon",   Angus The Bull, Australia, Victoria,Cabernet Sauvignon,Red,Table,14,17~18,SWEET1,ACIDITY4,BODY3,TANNIN4,25.08,2017.0,750.0
163310,"Coriole, Fiano",  Coriole Vineyards, Australia,  South Australia,Fiano,White,"Appetizer, Table",13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,53.21,2017.0,750.0
163312,"Gaia, Monograph Moschofilero",  Gaia Wines, Greece, Peloponnese,Moschofilero,White,Table,12,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,30.41,2018.0,750.0
163313,"Trapiche, Gran Medalla Cabernet Sauvignon", Trapiche, Argentina, Mendoza,Cabernet Sauvignon,Red,Table,14,17~19,SWEET1,ACIDITY3,BODY5,TANNIN4,91.22,2014.0,750.0
163316,Amicone Bianco,   Schenk Italian Wineries, Italy, Veneto,Blend,White,"Appetizer, Table",13~14,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,41.81,2017.0,750.0
163317,Amicone Corbina Edizione Nero,   Schenk Italian Wineries, Italy, Veneto,Corvina,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN3,41.81,2017.0,750.0
163439,"Daniel Rion & Fils, Chardonnay",    Daniel Rion (Domaine Daniel Rion & Fils), France, Bourgogne,Chardonnay,White,Table,13.5,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,76.01,2015.0,750.0
163440,"Thomas Goss, Merlot",  Thomas goss, Australia,  South Australia,Merlot,Red,Table,14.5,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,38.01,2016.0,750.0
163442,"Eden Ridge, Barrel Select Red Blend",   & - Eden Ridge Winery & Truett-Hurst, U.S.A, California,Merlot,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,45.61,2014.0,750.0
163443,Carte Blanche Napa Valley Cabernet Sauvignon,   Nicolas Allen Winery, U.S.A, California,Cabernet Sauvignon,Red,Table,14.9,17~19,SWEET1,ACIDITY3,BODY5,TANNIN4,608.1,2017.0,750.0
163453,"Frescobaldi, Nipozzano Riserva", Frescobaldi, Italy, Toscana,Sangiovese,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,57.01,2014.0,750.0
163478,"Enrico Serafino, Barolo",   Enrico Serafino, Italy, Piemonte,Nebbiolo,Red,Table,14~15,15~17,SWEET1,ACIDITY4,BODY2,TANNIN4,167.23,2013.0,750.0
163479,"Enrico Serafino, Barbaresco",   Enrico Serafino, Italy, Piemonte,Nebbiolo,Red,Table,14~15,15~17,SWEET1,ACIDITY4,BODY2,TANNIN4,148.22,2015.0,750.0
163509,"Le Monde, Pinot Grigio",  Le Monde, Italy,   Friuli Venezia Giulia,Pinot Grigio,White,Table,13,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,54.73,2018.0,750.0
163589,"Tenuta di Arceno Arcanum, Arcanum",   Tenuta di Arceno, Italy, Toscana,Cabernet Franc,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,273.65,2013.0,750.0
163590,"Tenuta di Arceno Arcanum, Valadorna",   Tenuta di Arceno, Italy, Toscana,Merlot,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,212.84,2013.0,750.0
163635,"Torres, Cuvee Esplendor de Vardon Kennett", ( )  -   Torres (Miguel Torres) - Spain, Spain, Penedes,Pinot Noir,Sparkling,Appetizer,12,6~8,SWEET1,ACIDITY4,BODY4,TANNIN1,76.01,2013.0,750.0
163637,"The Hilt, Chardonnay",  The Hilt, U.S.A, California,Chardonnay,White,Table,13~14,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,98.06,2017.0,750.0
163638,"The Hilt, Pinot Noir",  The Hilt, U.S.A, California,Pinot Noir,Red,Table,14.1,14~16,SWEET1,ACIDITY3,BODY3,TANNIN2,98.06,2016.0,750.0
163639,"The Hilt, Vanguard Pinot Noir",  The Hilt, U.S.A, California,Pinot Noir,Red,Table,14.1,14~16,SWEET1,ACIDITY3,BODY3,TANNIN2,136.82,2015.0,750.0
163640,"The Hilt, Old Guard Pinot Noir",  The Hilt, U.S.A, California,Pinot Noir,Red,Table,14.1,14~16,SWEET1,ACIDITY3,BODY3,TANNIN2,136.82,2017.0,750.0
163641,El Gran Enemigo Gualtallary,  Catena Zapata, Argentina, Mendoza,Cabernet Franc,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,154.31,2013.0,750.0
163648,"Royal Tokaji, Late Harvest ",  Royal Tokaji, Hungary,  The Northeast,Furmint,White,Dessert,10,10~12,SWEET4,ACIDITY3,BODY4,TANNIN1,34.21,2017.0,750.0
163649,Ornello,   Castellare di Castellina, Italy, Toscana,Sangiovese,Red,Table,14~15,15~17,SWEET1,ACIDITY4,BODY4,TANNIN3,41.05,2014.0,750.0
163650,"Feudi del Pisciotto, Alberta Ferretti Chardonnay",   Castellare di Castellina, Italy, Sicilia,Chardonnay,White,Table,13~14,8~10,SWEET1,ACIDITY3,BODY3,TANNIN1,50.17,2014.0,750.0
163652,"Lungarotti, L'U", Lungarotti, Italy, Umbria,Sangiovese,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,18.24,2014.0,750.0
163659,Robert Mondavi Maestro,  Robert Mondavi, U.S.A, California,Cabernet Sauvignon,Red,Table,15~16,15~17,SWEET1,ACIDITY3,BODY5,TANNIN4,152.03,2014.0,750.0
163668,Oristan Crianza,  Bodegas Lozano, Spain,  La Mancha,Tempranillo,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,22.8,2014.0,750.0
163669,"Cantina Terlan, Pinot Bianco",  Cantina Terlan, Italy,   Trentino-Alto Adige,Pinot Bianco,White,Table,13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,22.65,2017.0,750.0
163670,"Cantina Terlan, Pinot Grigio",  Cantina Terlan, Italy,   Trentino-Alto Adige,Pinot Grigio,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,22.65,2017.0,750.0
163671,"Cantina Terlan, Gewurztraminer",  Cantina Terlan, Italy,   Trentino-Alto Adige,Gewurztraminer,White,Table,14,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,22.65,2017.0,750.0
163672,"Cantina Terlan, Mller Thurgau",  Cantina Terlan, Italy,   Trentino-Alto Adige,Muller Thurgau,White,Table,12.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,22.65,2017.0,750.0
163673,"Cantina Terlan, Quarz",  Cantina Terlan, Italy,   Trentino-Alto Adige,Sauvignon blanc,White,Table,14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,49.41,2016.0,750.0
163684,"Boutinot, 'Les Coteaux Schisteux' Seguret", Boutinot, France, Rhone,Grenache,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY4,TANNIN3,57.77,2014.0,750.0
163703,Les Romarins Beaujolais Nouveau,GCF  GCF Group, France, Bourgogne,Gamay,Red,Table,12.5,12~14,SWEET1,ACIDITY3,BODY3,TANNIN2,34.21,2018.0,750.0
163708,Plaisir de Vignes Beaujolais Nouveau,GCF  GCF Group, France, Bourgogne,Gamay,Red,Table,12,12~14,SWEET1,ACIDITY3,BODY2,TANNIN2,18.85,2018.0,750.0
163712,"La Sirena, Pirate TreasuRed",  La Sirena Wines, U.S.A, California,Cabernet Sauvignon,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY5,TANNIN4,380.06,2014.0,750.0
163729,"Josh, Chardonnay",  Josh Cellars, U.S.A, California,Chardonnay,White,Table,13~14,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,49.41,2018.0,750.0
163730,"Josh, Cabernet Sauvignon",  Josh Cellars, U.S.A, California,Cabernet Sauvignon,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,49.41,2017.0,750.0
163731,"Josh, Legacy",  Josh Cellars, U.S.A, California,Zinfandel,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,60.81,2019.0,750.0
163772,"Sommos, Reserva",  Bodega Sommos, Spain, Somontano,Cabernet Sauvignon,Red,Table,14~15,15~17,SWEET1,ACIDITY2,BODY4,TANNIN4,41.81,2014.0,750.0
163773,"Sommos, Gewurztraminer",  Bodega Sommos, Spain, Somontano,Gewurztraminer,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY2,BODY1,TANNIN1,34.97,2017.0,750.0
163776,"Penley Estate, Phoenix Cabernet Sauvignon",  Penley Estate, Australia,  South Australia,Cabernet Sauvignon,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,38.01,2018.0,750.0
163789,"Framingham, Classic Riesling  ", Framingham, New Zealand,  South Island,Riesling,White,"Appetizer, Table",12~13,8~10,SWEET2,ACIDITY4,BODY3,TANNIN1,69.93,2016.0,750.0
163811,"El Toqui, Prestige Chardonnay ",   Casas del Toqui, Chile,  Central Valley,Chardonnay,White,Table,13~14,10~12,SWEET1,ACIDITY2,BODY2,TANNIN1,41.81,2019.0,750.0
163812,"El Toqui, Prestige Merlot ",   Casas del Toqui, Chile,  Central Valley,Merlot,Red,Table,13.5,10~12,SWEET1,ACIDITY1,BODY3,TANNIN3,41.81,2019.0,750.0
163817,"Philippe Gonet, Belemnita Blanc de Blancs Grand Cru Brut",  Philippe Gonet, France, Champagne,Chardonnay,Sparkling,"Appetizer, Table",12,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,570.1,2008.0,750.0
163818,"Dolin, Chardonnay Rincon Vineyard",    Dolin Malibu Estate Vineyards, U.S.A, California,Chardonnay,White,Table,13.9,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,136.82,2014.0,750.0
163819,"Wildstock, Chardonnay ",  Wildstock Winery, U.S.A, Oregon,Chardonnay,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,114.02,2016.0,750.0
163820,"Wildstock, Pinot Noir",  Wildstock Winery, U.S.A, Oregon,Pinot Noir,Red,Table,13.5,15~17,SWEET1,ACIDITY3,BODY3,TANNIN2,114.02,2015.0,750.0
163821,Oakville Winery Cabernet Sauvignon,    Bonded Winery #9, U.S.A, California,Cabernet Sauvignon,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,273.65,2016.0,750.0
163827,"Marchesi di Barolo, Langhe Bric Amel",   Marchesi di Barolo, Italy, Piemonte,Arneis,White,Table,12~13,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,59.29,2014.0,750.0
163828,"Vite Colte, La Gatta Moscato d'Asti",  Vite Colte, Italy, Piemonte,Moscato,White,Dessert,5~6,4~6,SWEET4,ACIDITY2,BODY2,TANNIN1,38.01,2018.0,750.0
163829,"Marchesi di Barolo, Brachetto dAqui 'Gatie'",   Marchesi di Barolo, Italy, Piemonte,Brachetto,Sparkling,"Appetizer, Dessert",5~6,8~10,SWEET4,ACIDITY1,BODY3,TANNIN1,53.21,2014.0,750.0
163849,"Zaccagnini, Crystal Twig Trebbiano d'Aburzzo",   Cantina Zaccagnini, Italy, Abruzzo,Trebbiano,White,"Appetizer, Table",12,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,36.49,2017.0,750.0
163911,"Gracciano Della Seta, Rosso di Motepulciano",   Gracciano Della Seta, Italy, Toscana,Prugnolo Gentile,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,27.36,2016.0,750.0
163981,"Conca d'Oro, Prosecco Cuvee Oro Extra Dry Millesimato",  Conca d'Oro, Italy, Veneto,Glera,Sparkling,Appetizer,11.5,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,22.8,2017.0,750.0
163990,Stilio Primitivo Di Manduria, Mottura, Italy, Puglia,Primitivo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,68.41,2016.0,750.0
164010,"Ramey, Hyde Vinceyard Chardonnay											",   Ramey Wine Cellars, U.S.A, California,Chardonnay,White,Table,14~15,7~10,SWEET1,ACIDITY3,BODY4,TANNIN1,174.83,2015.0,750.0
164011,"Ramey, Woolsey Road Vinceyard Chardonnay												",   Ramey Wine Cellars, U.S.A, California,Chardonnay,White,Table,14~15,7~10,SWEET1,ACIDITY3,BODY4,TANNIN1,174.83,2015.0,750.0
164012,"Ramey, Russian River Valley Chardonnay																																	",   Ramey Wine Cellars, U.S.A, California,Chardonnay,White,Table,14~15,7~10,SWEET1,ACIDITY3,BODY4,TANNIN1,114.02,2015.0,750.0
164013,"Ramey, Sonoma Coast Chardonnay												",   Ramey Wine Cellars, U.S.A, California,Chardonnay,White,Table,14~15,7~9,SWEET1,ACIDITY3,BODY3,TANNIN1,114.02,2014.0,750.0
164014,"Mantellassi, Maestrale 											",  Fattoria Matellassi, Italy, Toscana,Ciliegiolo,Red,Table,13~14,13~15,SWEET1,ACIDITY3,BODY3,TANNIN3,38.01,2017.0,750.0
164015,"Mantellassi, Sasso Bianco									",  Fattoria Matellassi, Italy, Toscana,Vermentino,White,Table,12~13,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,34.21,2017.0,750.0
164016,"Mantellassi, San Giuseppe",  Fattoria Matellassi, Italy, Toscana,Sangiovese,Red,Table,13~14,13~15,SWEET1,ACIDITY4,BODY3,TANNIN4,53.21,2016.0,750.0
164017,"Mantellassi, Scalandrino",  Fattoria Matellassi, Italy, Toscana,Vermentino,White,Table,12~13,6~8,SWEET1,ACIDITY3,BODY4,TANNIN1,45.61,2017.0,750.0
164018,"Mantellassi, Il Canneto ",  Fattoria Matellassi, Italy, Toscana,Sangiovese,Red,Table,13~14,13~15,SWEET1,ACIDITY3,BODY4,TANNIN3,34.21,2017.0,750.0
164019,"Mantellassi, Punton del Sorbo",  Fattoria Matellassi, Italy, Toscana,Cabernet Sauvignon,Red,Table,13~14,13~15,SWEET1,ACIDITY4,BODY4,TANNIN4,53.21,2015.0,750.0
164020,Motto Gung ho Red Blend, Motto, U.S.A, California,Zinfandel,Red,Table,14.5,15~17,SWEET1,ACIDITY2,BODY4,TANNIN3,53.21,2014.0,750.0
164021,Montecillo Crianza, Montecillo, Spain, Rioja,Tempranillo,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY4,TANNIN3,53.21,2015.0,750.0
164022,Montecillo  Reserva, Montecillo, Spain, Rioja,Tempranillo,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,91.22,2011.0,750.0
164023,"Michele Chiarlo, Langhe Nebbiolo 'Il Principe'			",  Michele Chiarlo, Italy, Piemonte,Nebbiolo,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN4,60.81,2016.0,750.0
164024,"Michele Chiarlo, Barolo",  Michele Chiarlo, Italy, Piemonte,Nebbiolo,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN4,114.02,2014.0,750.0
164025,"Michele Chiarlo, Luna Moscato d'Asti",  Michele Chiarlo, Italy, Piemonte,Moscato,White,Dessert,5~6,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,34.97,2017.0,750.0
164027,"Osborne, Solaz Shiraz Tempranillo												", Osborne, Spain,Syrah & Shiraz,Tempranillo,Red,Table,14.5,12~15,SWEET1,ACIDITY3,BODY4,TANNIN4,38.01,2017.0,750.0
164028,"Osborne, Solaz Tempranillo Cabernet Sauvignon", Osborne, Spain,Cabernet Sauvignon,Tempranillo,Red,Table,12.5,13~15,SWEET1,ACIDITY3,BODY3,TANNIN3,38.01,2017.0,750.0
